Codigo Nacional,Nombre Completo,Laboratorio,PVP IVA,Indicaciones,Principios Activos,Clasificacion ATC,Imagen_URL,Video_URL
698749,"CARMELOSA QUALIGEN 5 mg/ml COLIRIO EN SOLUCION 30 MONODOSIS 0,4 ml",NEURAXPHARM SPAIN S.L.,"5,93","- Alivio del [SEQUEDAD OCULAR] cuando el ojo está sometido a agentes irritantes que ocasionen sequedad ocular y molestias.
 
 
 
 ####Indicaciones financiadas####
 
 
 
 - Alivio de la sequedad ocular en pacientes con [SINDROME DE SJOGREN].",CARMELOSA (OFTALMICO) SODICO 2.0 MILIGRAMOS,OTROS OFTALMOLOGICOS [N4],,
712705,CARVOMIN GOTAS ORALES EN SOLUCION 1 FRASCO 20 ml,ARISTO PHARMA IBERIA S.L.,"7,02","- Tratamiento de [DISPEPSIA] en adultos. 
 
 
 
 Su utilización se basa exclusivamente en un uso tradicional.",CARDO BENDITO PLANTA ENTERA 92.75 MILIGRAMOS; ANGELICA RAICES 92.75 MILIGRAMOS; MENTA HOJAS 92.75 MILIGRAMOS,OTROS AGENTES CONTRA PADECIMIENTOS FUNCIONALES DEL ESTOMAGO [N4],,
680762,CASCARA SAGRADA ARKOPHARMA 250 mg 50 CAPSULAS,ARKOPHARMA,10,- Tratamiento de corta duración del [ESTREÑIMIENTO] ocasional en adultos y adolescentes > 12 años.,CASCARA SAGRADA CORTEZAS 250.0 MILIGRAMOS,LAXANTES DE CONTACTO [N4],,https://www.youtube.com/watch?v=nxt3N25W1HA
777102,CASENFILUS 2 g 10 SOBRES POLVO PARA SOLUCION ORAL,CASEN RECORDATI S.L.,"17,36","- [DIARREA]: 
 
 
 
 * Tratamiento sintomático de procesos diarreicos agudos. 
 
 
 
 * Prevención y tratamiento de diarrea causada por la administración de antibióticos.",LACTOBACILLUS ACIDOPHILLUS 240.0 10^6 BACTERIAS,MICROORGANISMOS ANTIDIARREICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/98259/34702_materialas.jpg,
680579,"CELLUFRESH 5 mg/ml COLIRIO EN SOLUCION 30 MONODOSIS 0,4 ml",ABBVIE,"13,3",- Alivio del [SEQUEDAD OCULAR] cuando el ojo está sometido a agentes irritantes que ocasionen sequedad ocular y molestias.,CARMELOSA (OFTALMICO) SODICO 2.0 MILIGRAMOS,OTROS OFTALMOLOGICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/89207/61009_materialas_1.jpg,
650275,CENAT GRANULADO 1 TARRO 400 g,VEMEDIA PHARMA HISPANIA,"9,95","- Tratamiento del [ESTREÑIMIENTO] crónico habitual, o bien el debido a permanencia en cama tras una operación quirúrgica, cambios de dieta o viajes.
 
 
 
 - Profilaxis del estreñimiento, para evitar esfuerzos durante la defecación, como en caso de hemorroides, fisura anal o absceso anal.
 
 
 
 - Regulación de la evacuación en pacientes portadores de ano artificial (colostomizados).
 
 
 
 - Complemento de fibra en dietas de adelgazamiento y determinados trastornos metabólicos.
 
 
 
 - [DIARREA] de origen fun",ISPAGULA SEMILLAS 650.0 MILIGRAMOS; ISPAGULA CUTICULA 22.0 MILIGRAMOS,FORMADORES DE VOLUMEN [N4],,https://www.youtube.com/watch?v=4aU8pa2camk
733477,"CENTILUX 0,25 mg/ml COLIRIO EN SOLUCION 1 FRASCO 10 ml",REVA HEALTH EUROPE S.L.,"9,42","- Tratamiento de la [CONJUNTIVITIS], picor e irritación ocular de caracter leve.",NAFAZOLINA (OFTALMICO) CLORHIDRATO 0.25 MILIGRAMOS,SIMPATICOMIMETICOS USADOS COMO DESCONGESTIVOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/100859/46527_materialas.jpg,
729194,CHICLIDA 25 mg 12 CHICLES MEDICAMENTOSOS,FLEER ESPAÑOLA,"5,25",- Tratamiento de [NAUSEAS] y [VOMITOS] asociadas a [MAREO] en caso de [CINETOSIS].,MECLOZINA CLORHIDRATO 25.0 MILIGRAMOS,DERIVADOS DE LA PIPERAZINA [N4],,
702318,"CHLORAPREP INCOLORO 20 mg/ml + 0,70 ml/ml SOLUCION CUTANEA 20 APLICADORES 1,5 ml (FREPP)","BECTON DICKINSON, S.A.","21,08",- [DESINFECCION] de la piel previo a la realización de un procedimiento médico invasivo.,"ISOPROPILICO, ALCOHOL 0.7 MILILITROS; CLORHEXIDINA DIGLUCONATO 20.0 MILIGRAMOS",BIGUANIDAS Y AMIDINAS [N4],,
981506,CHICLIDA 25 mg 6 COMPRIMIDOS PARA CHUPAR,FLEER ESPAÑOLA,"3,89",- Tratamiento de [NAUSEAS] y [VOMITOS] asociadas a [MAREO] en caso de [CINETOSIS].,MECLOZINA CLORHIDRATO 25.0 MILIGRAMOS,DERIVADOS DE LA PIPERAZINA [N4],,
702326,"CHLORAPREP ANARANJADO 20 mg/ml + 0,70 ml/ml SOLUCION CUTANEA 25 APLICADORES 3 ml","BECTON DICKINSON, S.A.",46,- [DESINFECCION] de la piel previo a la realización de un procedimiento médico invasivo.,"ISOPROPILICO, ALCOHOL 0.7 MILILITROS; CLORHEXIDINA DIGLUCONATO 20.0 MILIGRAMOS",BIGUANIDAS Y AMIDINAS [N4],,
702328,"CHLORAPREP ANARANJADO 20 mg/ml + 0,70 ml/ml SOLUCION CUTANEA 25 APLICADORES 10,5 ml","BECTON DICKINSON, S.A.",130,- [DESINFECCION] de la piel previo a la realización de un procedimiento médico invasivo.,"ISOPROPILICO, ALCOHOL 0.7 MILILITROS; CLORHEXIDINA DIGLUCONATO 20.0 MILIGRAMOS",BIGUANIDAS Y AMIDINAS [N4],,
702314,"CHLORAPREP INCOLORO 20 mg/ml + 0,70 ml/ml SOLUCION CUTANEA 25 APLICADORES 3 ml","BECTON DICKINSON, S.A.",43,- [DESINFECCION] de la piel previo a la realización de un procedimiento médico invasivo.,"ISOPROPILICO, ALCOHOL 0.7 MILILITROS; CLORHEXIDINA DIGLUCONATO 20.0 MILIGRAMOS",BIGUANIDAS Y AMIDINAS [N4],,
702330,"CHLORAPREP ANARANJADO 20 mg/ml + 0,70 ml/ml SOLUCION CUTANEA 25 APLICADORES 26 ml","BECTON DICKINSON, S.A.",228,- [DESINFECCION] de la piel previo a la realización de un procedimiento médico invasivo.,"ISOPROPILICO, ALCOHOL 0.7 MILILITROS; CLORHEXIDINA DIGLUCONATO 20.0 MILIGRAMOS",BIGUANIDAS Y AMIDINAS [N4],,
727708,"CHLORAPREP INCOLORO 20 mg/ml + 0,70 ml/ml SOLUCION CUTANEA 60 APLICADORES 1 ml","BECTON DICKINSON, S.A.","48,36",- [DESINFECCION] de la piel previo a la realización de un procedimiento médico invasivo.,"ISOPROPILICO, ALCOHOL 0.7 MILILITROS; CLORHEXIDINA DIGLUCONATO 20.0 MILIGRAMOS",BIGUANIDAS Y AMIDINAS [N4],,
758826,"CHLORAPREP INCOLORO 20 mg/ml + 0,70 ml/ml SOLUCION CUTANEA 48 BASTONCILLOS 1,75 ml","BECTON DICKINSON, S.A.","33,72",- [DESINFECCION] de la piel previo a la realización de un procedimiento médico invasivo.,"CLORHEXIDINA DIGLUCONATO 20.0 MILIGRAMOS; ISOPROPILICO, ALCOHOL 0.7 MILILITROS",BIGUANIDAS Y AMIDINAS [N4],,
719764,"CINFADOL 11,6 mg/g GEL CUTANEO 1 TUBO 100 g",CINFA,"10,9","- Tratamiento sintomático de procesos que cursen con [INFLAMACION] y/o [DOLOR AGUDO], como: 
 
 
 
 * [CONTUSION] o [ESGUINCE] producido por torceduras.
 
 
 
 * [TORTICOLIS] u otra [CONTRACTURA MUSCULAR]. 
 
 
 
 * [LUMBALGIA].",DICLOFENACO (ANTIINFLAMATORIO TOPICO) DIETILAMINA 11.6 MILIGRAMOS,PREPARADOS CON ANTIINFLAMATORIOS NO ESTEROIDEOS PARA USO TOPICO [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/265726/74347_materialas_1.jpg,https://www.youtube.com/watch?v=_HCHVL9Ei3w
728862,"CINFADOL SPRAY 39,2 mg/ml SOLUCION PARA PULVERIZACION CUTANEA 1 FRASCO 30 ml",CINFA,"9,96","- Tratamiento sintomático de procesos que cursen con [INFLAMACION] y/o [DOLOR AGUDO], como: 
 
 
 
 * [CONTUSION] o [ESGUINCE] producido por torceduras.
 
 
 
 * [TORTICOLIS] u otra [CONTRACTURA MUSCULAR]. 
 
 
 
 * [LUMBALGIA].",DICLOFENACO (ANTIINFLAMATORIO TOPICO) 39.2 MILIGRAMOS,PREPARADOS CON ANTIINFLAMATORIOS NO ESTEROIDEOS PARA USO TOPICO [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/399964/85218_materialas.jpg,https://www.youtube.com/watch?v=_HCHVL9Ei3w
681785,"CINFADOL 11,6 mg/g GEL CUTANEO 1 TUBO 60 g",CINFA,"7,74","- Tratamiento sintomático de procesos que cursen con [INFLAMACION] y/o [DOLOR AGUDO], como: 
 
 
 
 * [CONTUSION] o [ESGUINCE] producido por torceduras.
 
 
 
 * [TORTICOLIS] u otra [CONTRACTURA MUSCULAR]. 
 
 
 
 * [LUMBALGIA].",DICLOFENACO (ANTIINFLAMATORIO TOPICO) DIETILAMINA 11.6 MILIGRAMOS,PREPARADOS CON ANTIINFLAMATORIOS NO ESTEROIDEOS PARA USO TOPICO [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/265726/74347_materialas_1.jpg,https://www.youtube.com/watch?v=_HCHVL9Ei3w
715307,CINFAHELIX JARABE 1 FRASCO 100 ml,CINFA,"8,77","Medicamento a base de plantas utilizado como expectorante para la [TOS PRODUCTIVA] en adultos, adolescentes y niños mayores de 2 años.",HIEDRA EXTRACTO SECO 8.25 MILIGRAMOS,EXPECTORANTES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/390301/81847_materialas.jpg,https://www.youtube.com/watch?v=UKzubM7i1OE
683490,CINFAMAR 50 mg 10 COMPRIMIDOS RECUBIERTOS,CINFA,"5,99","- Prevención y tratamiento de [NAUSEAS], [VOMITOS] y [VERTIGO] asociados a [CINETOSIS].",DIMENHIDRINATO 50.0 MILIGRAMOS,AMINOALQUIL ETERES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/88510/60839_materialas_1.jpg,https://www.youtube.com/watch?v=Geni_AM7NW0
683508,CINFAMAR 50 mg 4 COMPRIMIDOS RECUBIERTOS,CINFA,"4,5","- Prevención y tratamiento de [NAUSEAS], [VOMITOS] y [VERTIGO] asociados a [CINETOSIS].",DIMENHIDRINATO 50.0 MILIGRAMOS,AMINOALQUIL ETERES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/88510/60839_materialas_1.jpg,https://www.youtube.com/watch?v=Geni_AM7NW0
721190,CINFAHELIX JARABE 1 FRASCO 200 ml,CINFA,"12,19","Medicamento a base de plantas utilizado como expectorante para la [TOS PRODUCTIVA] en adultos, adolescentes y niños mayores de 2 años.",HIEDRA EXTRACTO SECO 8.25 MILIGRAMOS,EXPECTORANTES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/390301/81847_materialas.jpg,https://www.youtube.com/watch?v=UKzubM7i1OE
783613,CINFAMAR INFANTIL 25 mg 10 COMPRIMIDOS RECUBIERTOS,CINFA,"5,99","- Prevención y tratamiento de [NAUSEAS], [VOMITOS] y [VERTIGO] asociados a [CINETOSIS].",DIMENHIDRINATO 25.0 MILIGRAMOS,AMINOALQUIL ETERES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/97872/20120_materialas.jpg,https://www.youtube.com/watch?v=Geni_AM7NW0
659726,CINFAMAR CAFEINA 50 mg/50 mg 10 COMPRIMIDOS RECUBIERTOS,CINFA,"6,15","- Tratamiento de las [NAUSEAS] y [VOMITOS] asociadas a [MAREO] en [CINETOSIS]. 
 
 
 
 - [VERTIGO].",CAFEINA 50.0 MILIGRAMOS; DIMENHIDRINATO 50.0 MILIGRAMOS,AMINOALQUIL ETERES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/228626/69197_materialas_1.jpg,https://www.youtube.com/watch?v=Geni_AM7NW0
659725,CINFAMAR CAFEINA 50 mg/50 mg 4 COMPRIMIDOS RECUBIERTOS,CINFA,"4,7","- Tratamiento de las [NAUSEAS] y [VOMITOS] asociadas a [MAREO] en [CINETOSIS]. 
 
 
 
 - [VERTIGO].",CAFEINA 50.0 MILIGRAMOS; DIMENHIDRINATO 50.0 MILIGRAMOS,AMINOALQUIL ETERES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/228626/69197_materialas_1.jpg,https://www.youtube.com/watch?v=Geni_AM7NW0
650137,CINFAMUCOL ACETILCISTEINA 200 mg 20 SOBRES POLVO PARA SOLUCION ORAL,CINFA,"6,32","- [HIPERVISCOSIDAD BRONQUIAL].
 
 
 
 * Reducción de la viscosidad del moco bronquial en [RESFRIADO COMUN] y [GRIPE].",ACETILCISTEINA 200.0 MILIGRAMOS,MUCOLITICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/199014/66324_materialas.jpg,https://www.youtube.com/watch?v=OHCW9XFCzoA
665362,"CINFAMAR INFANTIL 12,5 mg 12 SOBRES SOLUCION ORAL 5 ml",CINFA,"6,15","- Prevención y tratamiento de [NAUSEAS], [VOMITOS] y [VERTIGO] asociados a [CINETOSIS].
 
 
 
 - Prevención y tratamiento de [MAREO], [VOMITOS] y [VERTIGO] de origen laberíntico.",DIMENHIDRINATO 12.5 MILIGRAMOS,AMINOALQUIL ETERES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/234241/72308_materialas_1.jpg,https://www.youtube.com/watch?v=Geni_AM7NW0
718654,CINFATOS ANTITUSIVO 2 mg/ml SOLUCION ORAL 1 FRASCO 125 ml (PET),CINFA,"7,99","- Tratamiento sintomático de la [TOS SECA] impoductiva, como la tos irritativa o la tos nerviosa.",DEXTROMETORFANO BROMHIDRATO 2.0 MILIGRAMOS,ALCALOIDES DEL OPIO Y DERIVADOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/99124/57623_materialas.jpg,https://www.youtube.com/watch?v=i0UX_r9Gz3o
659767,CINFAMUCOL CARBOCISTEINA 50 mg/ml SOLUCION ORAL 1 FRASCO 200 ml,CINFA,"9,24","- [HIPERVISCOSIDAD BRONQUIAL].
 
 
 
 * Tratamiento sintomático de procesos de vías respiratorias superiores, como [RESFRIADO COMUN] y [GRIPE], que cursen con exceso de secreción mucosa.",CARBOCISTEINA 50.0 MILIGRAMOS,MUCOLITICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/227514/69214_materialas.jpg,
730287,CINFAMUCOL ACETILCISTEINA FORTE 600 mg 20 COMPRIMIDOS EFERVESCENTES,CINFA,"7,09",,ACETILCISTEINA 600.0 MILIGRAMOS,MUCOLITICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/391556/80760_materialas_1.jpg,https://www.youtube.com/watch?v=OHCW9XFCzoA
702593,CINFAMUCOL CARBOCISTEINA 750 mg 12 SOBRES SOLUCION ORAL 15 ml,CINFA,"9,85","- [HIPERVISCOSIDAD BRONQUIAL].
 
 
 
 * Tratamiento sintomático de procesos de vías respiratorias superiores, como [RESFRIADO COMUN] y [GRIPE], que cursen con exceso de secreción mucosa.",CARBOCISTEINA 750.0 MILIGRAMOS,MUCOLITICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/390387/78816_materialas.jpg,
702359,CINFATOS 15 mg 18 SOBRES SOLUCION ORAL,CINFA,"9,85","- Tratamiento sintomático de la [TOS SECA] impoductiva, como la tos irritativa o la tos nerviosa.",DEXTROMETORFANO BROMHIDRATO 15.0 MILIGRAMOS,ALCALOIDES DEL OPIO Y DERIVADOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/298316/78764_materialas.jpg,https://www.youtube.com/watch?v=i0UX_r9Gz3o
718655,CINFATOS ANTITUSIVO 2 mg/ml SOLUCION ORAL 1 FRASCO 200 ml (PET),CINFA,"9,24","- Tratamiento sintomático de la [TOS SECA] impoductiva, como la tos irritativa o la tos nerviosa.",DEXTROMETORFANO BROMHIDRATO 2.0 MILIGRAMOS,ALCALOIDES DEL OPIO Y DERIVADOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/99124/57623_materialas.jpg,https://www.youtube.com/watch?v=i0UX_r9Gz3o
719052,CINFATOS EXPECTORANTE 2 mg/ml + 20 mg/ml SOLUCION ORAL 1 FRASCO 125 ml (PET),CINFA,"7,99","- Tratamiento sintomático de los procesos catarrales que cursan con [TOS SECA] e improductiva (tos irritativa, tos nerviosa) y expectoración.",DEXTROMETORFANO BROMHIDRATO 2.0 MILIGRAMOS; GUAIFENESINA 20.0 MILIGRAMOS,DERIVADOS DEL OPIO Y EXPECTORANTES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/196350/60898_materialas_1.jpg,https://www.youtube.com/watch?v=i0UX_r9Gz3o
725174,CINFATOS DESCONGESTIVO SOLUCION ORAL 1 FRASCO 200 ml (PET),CINFA,"9,24","- Alivio sintomático de la [TOS SECA] (tos irritativa, tos nerviosa) acompañada de [RINORREA] y [CONGESTION NASAL] asociadas a [RESFRIADO COMUN] y [GRIPE] en adultos y niños a partir de 6 años.",DEXTROMETORFANO BROMHIDRATO 2.0 MILIGRAMOS; PSEUDOEFEDRINA CLORHIDRATO 6.0 MILIGRAMOS; TRIPROLIDINA CLORHIDRATO 0.25 MILIGRAMOS,ALCALOIDES DEL OPIO Y DERIVADOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/395005/72689_materialas_1.jpg,https://www.youtube.com/watch?v=iw4uVUeNL9o
751636,CINFATOS ANTITUSIVO 10 mg 20 PASTILLAS PARA CHUPAR,CINFA,"7,95","- Tratamiento sintomático de la [TOS SECA] impoductiva, como la tos irritativa o la tos nerviosa.",DEXTROMETORFANO BROMHIDRATO 10.0 MILIGRAMOS,ALCALOIDES DEL OPIO Y DERIVADOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/192480/64797_materialas.jpg,https://www.youtube.com/watch?v=i0UX_r9Gz3o
703377,CINFATOS EXPECTORANTE 10 mg/100 mg 18 SOBRES SOLUCION ORAL,CINFA,"9,85","- Tratamiento sintomático de los procesos catarrales que cursan con [TOS SECA] e improductiva (tos irritativa, tos nerviosa) y expectoración.",DEXTROMETORFANO BROMHIDRATO 10.0 MILIGRAMOS; GUAIFENESINA 100.0 MILIGRAMOS,DERIVADOS DEL OPIO Y EXPECTORANTES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/298317/78985_materialas.jpg,https://www.youtube.com/watch?v=i0UX_r9Gz3o
730492,CINFATOS 15 mg 20 COMPRIMIDOS BUCODISPERSABLES (PVC-PVDC/Al),CINFA,"9,24","- Tratamiento sintomático de la [TOS SECA] impoductiva, como la tos irritativa o la tos nerviosa.",DEXTROMETORFANO BROMHIDRATO 15.0 MILIGRAMOS,ALCALOIDES DEL OPIO Y DERIVADOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/406789/85817_materialas.jpg,https://www.youtube.com/watch?v=i0UX_r9Gz3o
748343,CINFATOS EXPECTORANTE 2 mg/ml + 20 mg/ml SOLUCION ORAL 1 FRASCO 200 ml (VIDRIO),CINFA,"8,1","- Tratamiento sintomático de los procesos catarrales que cursan con [TOS SECA] e improductiva (tos irritativa, tos nerviosa) y expectoración.",DEXTROMETORFANO BROMHIDRATO 2.0 MILIGRAMOS; GUAIFENESINA 20.0 MILIGRAMOS,DERIVADOS DEL OPIO Y EXPECTORANTES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/196350/60898_materialas_1.jpg,https://www.youtube.com/watch?v=i0UX_r9Gz3o
730036,"CINFATOS NOCHE 1,33 mg/ml + 2 mg/ml SOLUCION ORAL 1 FRASCO 150 ml",CINFA,"9,24",,DEXTROMETORFANO BROMHIDRATO 1.33 MILIGRAMOS; DIFENHIDRAMINA CLORHIDRATO 2.0 MILIGRAMOS,ALCALOIDES DEL OPIO Y DERIVADOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/400344/85664_materialas.jpg,https://www.youtube.com/watch?v=TLjFIZQ3Nrw
719053,CINFATOS EXPECTORANTE 2 mg/ml + 20 mg/ml SOLUCION ORAL 1 FRASCO 200 ml (PET),CINFA,"9,24","- Tratamiento sintomático de los procesos catarrales que cursan con [TOS SECA] e improductiva (tos irritativa, tos nerviosa) y expectoración.",DEXTROMETORFANO BROMHIDRATO 2.0 MILIGRAMOS; GUAIFENESINA 20.0 MILIGRAMOS,DERIVADOS DEL OPIO Y EXPECTORANTES [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/196350/60898_materialas_1.jpg,https://www.youtube.com/watch?v=i0UX_r9Gz3o
672419,"CINFATUSINA 3,54 mg/ml SUSPENSION ORAL 1 FRASCO 120 ml",CINFA,"7,35","- Tratamiento sintomático de la [TOS SECA] e improductiva, como irritativa o nerviosa, en adultos y niños.",CLOPERASTINA FENDIZOATO 3.54 MILIGRAMOS,OTROS SUPRESORES DE LA TOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/235751/72690_materialas.jpg,
672418,"CINFATUSINA 3,54 mg/ml SUSPENSION ORAL 1 FRASCO 200 ml",CINFA,"8,65","- Tratamiento sintomático de la [TOS SECA] e improductiva, como irritativa o nerviosa, en adultos y niños.",CLOPERASTINA FENDIZOATO 3.54 MILIGRAMOS,OTROS SUPRESORES DE LA TOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/235751/72690_materialas.jpg,
727649,CIRCULAVEEL 360 mg 30 COMPRIMIDOS RECUBIERTOS,HEEL ESPAÑA,"14,69","""CIRCULAVEEL"" 
 
 
 
 - Tratamiento a corto plazo, de 2-3 meses, de los síntomas de la [INSUFICIENCIA VENOSA] leve de las piernas, como dolor, sensación de pesadez, hormigueo, prurito, [VARICES] o piernas hinchadas.",VID ROJA EXTRACTO SECO 360.0 MILIGRAMOS,OTROS AGENTES ESTABILIZADORES DE CAPILARES [N4],,https://www.youtube.com/watch?v=xJPJcLtr2IY
730671,CISTINA 250 mg 40 COMPRIMIDOS,LA QUIMICA MEDICA S.A.,"10,3","- Tratamiento de déficit de cistina (constituyente de la queratina), que podría manifestarse con [ALOPECIA] y/o fragilidad de las uñas [ONICODISTROFIA], causado por dietas desequilibradas o restrictivas (adelgazamiento, vegetarianas, etc.), en adultos y adolescentes mayores de 14 años.",CISTINA 250.0 MILIGRAMOS,AMINOACIDOS Y DERIVADOS [N4],,
660540,CLARITYNE 10 mg 7 COMPRIMIDOS,BAYER HISPANIA S.L.,"5,9",- Tratamiento sintomático de afecciones alérgicas tales como [RINITIS ALERGICA] o [URTICARIA CRONICA IDIOPATICA].,LORATADINA 10.0 MILIGRAMOS,OTROS ANTIHISTAMINICOS PARA USO SISTEMICO [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/228440/58518_materialas_1_2.jpg,https://www.youtube.com/watch?v=Zw2jcp71wo8
664117,CLARITYNE PLUS 10 mg/240 mg 7 COMPRIMIDOS LIBERACION PROLONGADA,BAYER HISPANIA S.L.,"13,38",- Tratamiento de [RINITIS ALERGICA ESTACIONAL] cuando se acompaña de [CONGESTION NASAL] en adultos y adolescentes a partir de 12 años.,LORATADINA 10.0 MILIGRAMOS; PSEUDOEFEDRINA SULFATO 240.0 MILIGRAMOS,SIMPATICOMIMETICOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/233459/63423_materialas.jpg,https://www.youtube.com/watch?v=iw4uVUeNL9o
763794,CLARITYNE 10 mg 10 COMPRIMIDOS,BAYER HISPANIA S.L.,"9,71",- Tratamiento sintomático de afecciones alérgicas tales como [RINITIS ALERGICA] o [URTICARIA CRONICA IDIOPATICA].,LORATADINA 10.0 MILIGRAMOS,OTROS ANTIHISTAMINICOS PARA USO SISTEMICO [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/228440/58518_materialas_1_2.jpg,https://www.youtube.com/watch?v=Zw2jcp71wo8
719930,CLISTERAN 450 mg/ml + 45 mg/ml SOLUCION RECTAL 1 ENEMA 5 ml,LAINCO,"3,12","- Alivio sintomático y ocasional del [ESTREÑIMIENTO] y para facilitar el vaciado intestinal en casos necesarios. 
 
 
 
 - Para facilitar la evacuación intestinal en caso de hemorroides y fisuras de ano. 
 
 
 
 - [VACIADO GASTROINTESTINAL] previo a intervenciones quirúrgicas abdominales o pélvicas, rectoscopia o sigmoidoscopia.","SODIO, CITRATO DIHIDRATO 450.0 MILIGRAMOS; LAURILSULFATO SODICO ACETATO 45.0 MILIGRAMOS",ENEMAS [N4],,
720235,CLISTERAN 450 mg/ml + 45 mg/ml SOLUCION RECTAL 4 ENEMAS 5 ml,LAINCO,"6,79","- Alivio sintomático y ocasional del [ESTREÑIMIENTO] y para facilitar el vaciado intestinal en casos necesarios. 
 
 
 
 - Para facilitar la evacuación intestinal en caso de hemorroides y fisuras de ano. 
 
 
 
 - [VACIADO GASTROINTESTINAL] previo a intervenciones quirúrgicas abdominales o pélvicas, rectoscopia o sigmoidoscopia.","SODIO, CITRATO DIHIDRATO 450.0 MILIGRAMOS; LAURILSULFATO SODICO ACETATO 45.0 MILIGRAMOS",ENEMAS [N4],,
682676,"CLOPERASTINA KERN PHARMA 3,54 mg/ml JARABE 1 FRASCO 200 ml",KERN PHARMA,"8,51","- Tratamiento sintomático de la [TOS SECA] e improductiva, como irritativa o nerviosa, en adultos y niños.",CLOPERASTINA FENDIZOATO 3.54 MILIGRAMOS,OTROS SUPRESORES DE LA TOS [N4],,
672498,"CLOPERASTINA NORMON EFG 3,54 mg/ml SUSPENSION ORAL 1 FRASCO 120 ml",NORMON,"7,65","- Tratamiento sintomático de la [TOS SECA] e improductiva, como irritativa o nerviosa, en adultos y niños.",CLOPERASTINA FENDIZOATO 3.54 MILIGRAMOS,OTROS SUPRESORES DE LA TOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/234188/73003_materialas.jpg,
672499,"CLOPERASTINA NORMON EFG 3,54 mg/ml SUSPENSION ORAL 1 FRASCO 200 ml",NORMON,"8,6","- Tratamiento sintomático de la [TOS SECA] e improductiva, como irritativa o nerviosa, en adultos y niños.",CLOPERASTINA FENDIZOATO 3.54 MILIGRAMOS,OTROS SUPRESORES DE LA TOS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/234188/73003_materialas.jpg,
664581,CLORXIL 10 mg/ml SOLUCION PARA PULVERIZACION CUTANEA 1 FRASCO 100 ml,BOHM,"12,1","-""PRESENTACIONES 1%"": [DESINFECCION] de heridas, erosiones, [QUEMADURAS], [ESCARAS], desinfección de la piel en el preoperatorio. Desinfección del ombligo del recién nacido. Barrera frente a la infección bacteriana aplicada en las manos del personal sanitario (crema).
 
 
 
 -""PRESENTACIONES 4%"": Desinfección preoperatoria de las manos en cirugía, lavado antiséptico de las manos en hospitales y antisepsia pre/postoperatoria de la piel en pacientes sometidos a cirugía.
 
 
 
 - ""PULVERIZADOR"": Desinfecci",CLORHEXIDINA DIGLUCONATO 10.0 MILIGRAMOS,BIGUANIDAS Y AMIDINAS [N4],http://botplusweb.farmaceuticos.com//Documentos/AEMPS/Fotos/103133/61846_materialas.jpg,
